학원명,학원주소,설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
열린수학학원,서울특별시 동대문구 전농로 124  3층 (전농동),박은정,02-2244-4555,보습,고등수학(심화),6,1개월 0일,"2,016","350,000",0,0,0,0,0,0,0,"350,000",4
한건ENC시니어학원,"서울특별시 동대문구 답십리로 255 , 3층 (장안동)",이정옥,02-2249-2989,보습,고등수학,20,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",5
한건영어학원,"서울특별시 동대문구 답십리로 255 , 2층  (장안동)",이윤재,02-2249-2989,보습,고등수학,24,1개월 0일,"1,260","240,000",0,0,0,0,0,0,0,"240,000",9
한건영어학원,"서울특별시 동대문구 답십리로 255 , 2층  (장안동)",이윤재,02-2249-2989,보습,고등1수학,20,1개월 0일,"2,268","270,000",0,0,0,0,0,0,0,"270,000",9
한건ENC멀티미디어학원,"서울특별시 동대문구 답십리로 255 , 4층일부 (장안동)",한원정,02-2249-2989,보습,고등수학,20,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",5
한국소방사관학원,"서울특별시 동대문구 왕산로 21 , 3층·4층 (신설동,민족통일대통령빌딩)",한국공무원사관학원(주),02-1577-7674,성인고시,수학,100,1개월 0일,"1,008","150,000",0,0,0,0,0,0,0,"150,000",9
웰스학원,서울특별시 중랑구 면목로48길 25  3층 (면목동),김애리,02-2209-0523,보습,초등단과(수학),15,1개월 0일,945,"150,000",0,0,0,0,0,0,0,"150,000",10
웰스학원,서울특별시 중랑구 면목로48길 25  3층 (면목동),김애리,02-2209-0523,보습,중등단과(수학),15,1개월 0일,"1,155","210,000",0,0,0,0,0,0,0,"210,000",10
웰스학원,서울특별시 중랑구 면목로48길 25  3층 (면목동),김애리,02-2209-0523,보습,고등단과(수학),15,1개월 0일,"1,260","250,000",0,0,0,0,0,0,0,"250,000",10
더플라이학원,서울특별시 동대문구 답십리로72길 18  9층 (장안동),김명식,02-2214-7979,보습,초등수학,5,1개월 0일,"2,268","130,000",0,0,0,0,0,0,0,"130,000",1
더플라이학원,서울특별시 동대문구 답십리로72길 18  9층 (장안동),김명식,02-2214-7979,보습,초등수학,5,1개월 0일,"3,024","190,000",0,0,0,0,0,0,0,"190,000",1
더플라이학원,서울특별시 동대문구 답십리로72길 18  9층 (장안동),김명식,02-2214-7979,보습,중등수학,5,1개월 0일,"3,780","240,000",0,0,0,0,0,0,0,"240,000",1
더플라이학원,서울특별시 동대문구 답십리로72길 18  9층 (장안동),김명식,02-2214-7979,보습,고등수학,5,1개월 0일,"5,040","300,000",0,0,0,0,0,0,0,"300,000",1
더플라이학원,서울특별시 동대문구 답십리로72길 18  9층 (장안동),김명식,02-2214-7979,보습,수학,7,1개월 0일,756,"50,000",0,0,0,0,0,0,0,"50,000",1
윤선생영어교실장안북부영어숲학원,서울특별시 동대문구 사가정로25길 29  3층 (장안동),용정민,02-2215-5552,보습,초등수학,10,1개월 0일,"1,470","160,000",0,0,0,0,0,0,0,"160,000",7
윤선생영어교실장안북부영어숲학원,서울특별시 동대문구 사가정로25길 29  3층 (장안동),용정민,02-2215-5552,보습,중등수학,10,1개월 0일,"1,470","200,000",0,0,0,0,0,0,0,"200,000",7
엠브이피학원,"서울특별시 중랑구 동일로 810 , 3층 (중화동)",어경옥,02-492-1007,보습,초등수학,8,1개월 0일,"1,260","200,000",0,0,0,0,0,0,0,"200,000",2
엠브이피학원,"서울특별시 중랑구 동일로 810 , 3층 (중화동)",어경옥,02-492-1007,보습,중등수학,8,1개월 0일,"1,134","200,000",0,0,0,0,0,0,0,"200,000",2
엠브이피학원,"서울특별시 중랑구 동일로 810 , 3층 (중화동)",어경옥,02-492-1007,보습,고등수학,5,1개월 0일,"1,512","300,000","20,000",0,0,0,0,0,"20,000","320,000",2
라원영어·수학학원,서울특별시 동대문구 황물로 42  2층6호·7호 (답십리동),신정미,02-2244-2498,보습,"수학종합(국,수,사,과)",7,1개월 0일,"1,680","250,000",0,0,0,0,0,0,0,"250,000",3
더원(The ONE)영/수학원,"서울특별시 동대문구 한천로 136 , 3층 (장안동)",김성철문준효이영기,02-2212-1588,보습,중등수학,5,1개월 0일,"1,512","250,000",0,0,0,0,0,0,0,"250,000",6
더원(The ONE)영/수학원,"서울특별시 동대문구 한천로 136 , 3층 (장안동)",김성철문준효이영기,02-2212-1588,보습,중등수학,5,1개월 0일,"2,268","330,000",0,0,0,0,0,0,0,"330,000",6
더원(The ONE)영/수학원,"서울특별시 동대문구 한천로 136 , 3층 (장안동)",김성철문준효이영기,02-2212-1588,보습,고등수학,10,1개월 0일,"1,764","280,000",0,0,0,0,0,0,0,"280,000",6
더원(The ONE)영/수학원,"서울특별시 동대문구 한천로 136 , 3층 (장안동)",김성철문준효이영기,02-2212-1588,보습,고등수학,15,1개월 0일,"2,646","380,000",0,0,0,0,0,0,0,"380,000",6
수학전문익스클래스학원,"서울특별시 중랑구 용마산로 669 ,  데시앙아파트 상가 201.202.209호 (신내동,데시앙)",이선희,02-6081-1519,보습,초등수학,6,1개월 0일,"1,884","180,000",0,0,0,0,0,0,0,"180,000",3
수학전문익스클래스학원,"서울특별시 중랑구 용마산로 669 ,  데시앙아파트 상가 201.202.209호 (신내동,데시앙)",이선희,02-6081-1519,보습,중등수학,6,1개월 0일,"2,198","210,000",0,0,0,0,0,0,0,"210,000",3
수학전문익스클래스학원,"서울특별시 중랑구 용마산로 669 ,  데시앙아파트 상가 201.202.209호 (신내동,데시앙)",이선희,02-6081-1519,보습,중등수학,3,1개월 0일,"2,738","290,000",0,0,0,0,0,0,0,"290,000",3
수학전문익스클래스학원,"서울특별시 중랑구 용마산로 669 ,  데시앙아파트 상가 201.202.209호 (신내동,데시앙)",이선희,02-6081-1519,보습,중등수학,10,1개월 0일,"3,116","330,000",0,0,0,0,0,0,0,"330,000",3
수학전문익스클래스학원,"서울특별시 중랑구 용마산로 669 ,  데시앙아파트 상가 201.202.209호 (신내동,데시앙)",이선희,02-6081-1519,보습,고등수학,10,1개월 0일,"2,892","350,000",0,0,0,0,0,0,0,"350,000",3
수학전문익스클래스학원,"서울특별시 중랑구 용마산로 669 ,  데시앙아파트 상가 201.202.209호 (신내동,데시앙)",이선희,02-6081-1519,보습,고등수학,10,1개월 0일,"3,305","400,000",0,0,0,0,0,0,0,"400,000",3
수학전문익스클래스학원,"서울특별시 중랑구 용마산로 669 ,  데시앙아파트 상가 201.202.209호 (신내동,데시앙)",이선희,02-6081-1519,보습,고등수학,10,1개월 0일,"3,718","450,000",0,0,0,0,0,0,0,"450,000",3
장안드림러닝센터학원,서울특별시 동대문구 장한로18길 54-1  2층 (장안동),(주)대교,02-2243-2702,보습,초등수학,10,1개월 0일,507,"55,000",0,0,0,0,0,0,0,"55,000",6
장안드림러닝센터학원,서울특별시 동대문구 장한로18길 54-1  2층 (장안동),(주)대교,02-2243-2702,보습,초등사고력수학,10,1개월 0일,519,"57,000",0,0,0,0,0,0,0,"57,000",6
장안드림러닝센터학원,서울특별시 동대문구 장한로18길 54-1  2층 (장안동),(주)대교,02-2243-2702,보습,초등수쿨수학,10,1개월 0일,319,"35,000",0,0,0,0,0,0,0,"35,000",6
장안드림러닝센터학원,서울특별시 동대문구 장한로18길 54-1  2층 (장안동),(주)대교,02-2243-2702,보습,초등수학공부와락,10,1개월 0일,273,"30,000",0,0,0,0,0,0,0,"30,000",6
장안드림러닝센터학원,서울특별시 동대문구 장한로18길 54-1  2층 (장안동),(주)대교,02-2243-2702,보습,중등수학,10,1개월 0일,451,"55,000",0,0,0,0,0,0,0,"55,000",6
장안드림러닝센터학원,서울특별시 동대문구 장한로18길 54-1  2층 (장안동),(주)대교,02-2243-2702,보습,중등사고력수학,10,1개월 0일,287,"35,000",0,0,0,0,0,0,0,"35,000",6
장안드림러닝센터학원,서울특별시 동대문구 장한로18길 54-1  2층 (장안동),(주)대교,02-2243-2702,보습,중등수학공부와락,10,1개월 0일,246,"30,000",0,0,0,0,0,0,0,"30,000",6
김은미단과학원,"서울특별시 동대문구 망우로 101 , 2층 (휘경동)",김은미,02-2213-3001,보습,초등수학,8,1개월 0일,"1,260","170,000",0,0,0,0,0,0,0,"170,000",7
김은미단과학원,"서울특별시 동대문구 망우로 101 , 2층 (휘경동)",김은미,02-2213-3001,보습,중등수학A,14,1개월 0일,"1,260","230,000",0,0,0,0,0,0,0,"230,000",7
김은미단과학원,"서울특별시 동대문구 망우로 101 , 2층 (휘경동)",김은미,02-2213-3001,보습,중등수학B,12,1개월 0일,"1,890","300,000",0,0,0,0,0,0,0,"300,000",7
김은미단과학원,"서울특별시 동대문구 망우로 101 , 2층 (휘경동)",김은미,02-2213-3001,보습,고등수학,20,1개월 0일,"1,512","300,000",0,0,0,0,0,0,0,"300,000",7
김은미단과학원,"서울특별시 동대문구 망우로 101 , 2층 (휘경동)",김은미,02-2213-3001,보습,고등수학,20,1개월 0일,"1,890","350,000",0,0,0,0,0,0,0,"350,000",7
라온학원,"서울특별시 중랑구 봉화산로 190 , 701호,705호 (신내동, 신내2동 관상복합청사)",이근라,02-436-8864,보습,창의수학(특강),10,1개월 0일,"1,128","120,000",0,0,0,0,0,0,0,"120,000",2
라온학원,"서울특별시 중랑구 봉화산로 190 , 701호,705호 (신내동, 신내2동 관상복합청사)",이근라,02-436-8864,보습,교과수학(특강),10,1개월 0일,"1,128","120,000",0,0,0,0,0,0,0,"120,000",2
라온학원,"서울특별시 중랑구 봉화산로 190 , 701호,705호 (신내동, 신내2동 관상복합청사)",이근라,02-436-8864,보습,수학가베,10,1개월 0일,588,"65,000",0,0,0,0,0,0,0,"65,000",2
이재욱영어학원,서울특별시 동대문구 장한로 172  3층 (장안동),이재욱,02-2249-0501,종합(대),초등수학,15,1개월 0일,"1,890","200,000",0,0,0,0,0,0,0,"200,000",8
이재욱영어학원,서울특별시 동대문구 장한로 172  3층 (장안동),이재욱,02-2249-0501,종합(대),중등수학,15,1개월 0일,"2,268","240,000",0,0,0,0,0,0,0,"240,000",8
이재욱영어학원,서울특별시 동대문구 장한로 172  3층 (장안동),이재욱,02-2249-0501,종합(대),고등수학,15,1개월 0일,"2,268","300,000",0,0,0,0,0,0,0,"300,000",8
더(THE)퍼펙트학원,서울특별시 동대문구 답십리로 287  3층 (장안동),오민수,02-2247-9545,보습,중등수학,8,1개월 0일,"1,890","230,000",0,0,0,0,0,0,0,"230,000",7
더(THE)퍼펙트학원,서울특별시 동대문구 답십리로 287  3층 (장안동),오민수,02-2247-9545,보습,고등수학,8,1개월 0일,"1,764","280,000",0,0,0,0,0,0,0,"280,000",7
더(THE)퍼펙트학원,서울특별시 동대문구 답십리로 287  3층 (장안동),오민수,02-2247-9545,보습,고등수학,8,1개월 0일,882,"100,000",0,0,0,0,0,0,0,"100,000",7
북클럽스터디센터중랑학원,"서울특별시 중랑구 면목로27길 80 , 3층 (면목동)",(주)웅진씽크빅,02-496-8175,보습,초등센터수학1,8,1개월 0일,420,"60,000",0,0,0,0,0,0,0,"60,000",7
북클럽스터디센터중랑학원,"서울특별시 중랑구 면목로27길 80 , 3층 (면목동)",(주)웅진씽크빅,02-496-8175,보습,초등센터수학2,8,1개월 0일,630,"85,000",0,0,0,0,0,0,0,"85,000",7
북클럽스터디센터중랑학원,"서울특별시 중랑구 면목로27길 80 , 3층 (면목동)",(주)웅진씽크빅,02-496-8175,보습,초등북클럽수학,8,1개월 0일,210,"32,000",0,0,0,0,0,0,0,"32,000",7
아이비전아카데미신내학원,서울특별시 중랑구 봉화산로53길 19 2층(신내동),권혁라,02-496-8908,보습,초등수학,20,1개월 0일,"1,890","159,000",0,0,0,0,0,0,0,"159,000",1
아이비전아카데미신내학원,서울특별시 중랑구 봉화산로53길 19 2층(신내동),권혁라,02-496-8908,보습,중등수학,15,1개월 0일,"1,890","200,000",0,0,0,0,0,0,0,"200,000",1
아이비전아카데미신내학원,서울특별시 중랑구 봉화산로53길 19 2층(신내동),권혁라,02-496-8908,보습,고등수학,10,1개월 0일,"1,890","250,000",0,0,0,0,0,0,0,"250,000",1
아이작2관학원,서울특별시 중랑구 공릉로2길 13  3층 (묵동),박혜경,02-3217-4242,보습,중등수학특강,20,1개월 0일,756,"100,000",0,0,0,0,0,0,0,"100,000",8
제이크루영수학원,서울특별시 중랑구 겸재로3길 60  2층 (면목동),전병준,02-435-0580,보습,초등수학,30,1개월 0일,"1,680","250,000",0,0,0,0,0,0,0,"250,000",1
제이크루영수학원,서울특별시 중랑구 겸재로3길 60  2층 (면목동),전병준,02-435-0580,보습,중등수학,30,1개월 0일,"1,680","250,000",0,0,0,0,0,0,0,"250,000",1
제이크루영수학원,서울특별시 중랑구 겸재로3길 60  2층 (면목동),전병준,02-435-0580,보습,고등수학,30,1개월 0일,"2,268","300,000",0,0,0,0,0,0,0,"300,000",1
수학의숲수림학원,서울특별시 중랑구 봉화산로 217  부영빌딩2층 (신내동),김정수양창진,02-3421-7889,보습,초등수학,5,1개월 0일,"1,512","150,000",0,0,0,0,0,0,0,"150,000",5
수학의숲수림학원,서울특별시 중랑구 봉화산로 217  부영빌딩2층 (신내동),김정수양창진,02-3421-7889,보습,중등수학,8,1개월 0일,"2,268","200,000",0,0,0,0,0,0,0,"200,000",5
수학의숲수림학원,서울특별시 중랑구 봉화산로 217  부영빌딩2층 (신내동),김정수양창진,02-3421-7889,보습,중등수학심화,8,1개월 0일,"2,646","250,000",0,0,0,0,0,0,0,"250,000",5
수학의숲수림학원,서울특별시 중랑구 봉화산로 217  부영빌딩2층 (신내동),김정수양창진,02-3421-7889,보습,고등수학,10,1개월 0일,"2,268","250,000",0,0,0,0,0,0,0,"250,000",5
수학의숲수림학원,서울특별시 중랑구 봉화산로 217  부영빌딩2층 (신내동),김정수양창진,02-3421-7889,보습,고등이과수학,10,1개월 0일,"3,024","330,000",0,0,0,0,0,0,0,"330,000",5
수학의숲수림학원,서울특별시 중랑구 봉화산로 217  부영빌딩2층 (신내동),김정수양창진,02-3421-7889,보습,고등수학(방학특강),10,1개월 0일,756,"100,000",0,0,0,0,0,0,0,"100,000",5
수학의숲수림학원,서울특별시 중랑구 봉화산로 217  부영빌딩2층 (신내동),김정수양창진,02-3421-7889,보습,고등수학(수리논술),10,1개월 0일,"1,008","200,000",0,0,0,0,0,0,0,"200,000",5
수학하는아이(I)수학전문학원,"서울특별시 동대문구 답십리로 255 , 4층 일부 (장안동)",김란영,02-2212-3465,보습,초등수학,5,1개월 0일,"1,512","180,000",0,0,0,0,0,0,0,"180,000",2
수학하는아이(I)수학전문학원,"서울특별시 동대문구 답십리로 255 , 4층 일부 (장안동)",김란영,02-2212-3465,보습,중등수학(내신),5,1개월 0일,"1,512","200,000",0,0,0,0,0,0,0,"200,000",2
수학하는아이(I)수학전문학원,"서울특별시 동대문구 답십리로 255 , 4층 일부 (장안동)",김란영,02-2212-3465,보습,중등수학(심화),3,1개월 0일,"2,268","250,000",0,0,0,0,0,0,0,"250,000",2
배움자리학원,"서울특별시 동대문구 장한로 170 , 3층일부 (장안동)",김회영,02-6404-0566,보습,초등수학,6,1개월 0일,"1,512","220,000",0,0,0,0,0,0,0,"220,000",1
배움자리학원,"서울특별시 동대문구 장한로 170 , 3층일부 (장안동)",김회영,02-6404-0566,보습,중등수학,6,1개월 0일,"1,890","280,000",0,0,0,0,0,0,0,"280,000",1
배움자리학원,"서울특별시 동대문구 장한로 170 , 3층일부 (장안동)",김회영,02-6404-0566,보습,고등수학,6,1개월 0일,"2,268","400,000",0,0,0,0,0,0,0,"400,000",1
눈높이러닝센터중랑학원,"서울특별시 중랑구 동일로99길 47 , 3 (면목동,한신독서실)",(주)대교,02-491-9509,보습,초중등(수학),10,1개월 0일,336,"33,000",0,0,0,0,0,0,0,"33,000",6
눈높이러닝센터중랑학원,"서울특별시 중랑구 동일로99길 47 , 3 (면목동,한신독서실)",(주)대교,02-491-9509,보습,초중등(사고력수학),10,1개월 0일,336,"35,000",0,0,0,0,0,0,0,"35,000",6
눈높이러닝센터중랑학원,"서울특별시 중랑구 동일로99길 47 , 3 (면목동,한신독서실)",(주)대교,02-491-9509,보습,초등(스쿨수학),10,1개월 0일,336,"35,000",0,0,0,0,0,0,0,"35,000",6
눈높이러닝센터중랑학원,"서울특별시 중랑구 동일로99길 47 , 3 (면목동,한신독서실)",(주)대교,02-491-9509,보습,초중등(수학공부와락),10,1개월 0일,336,"30,000",0,0,0,0,0,0,0,"30,000",6
눈높이러닝센터중랑학원,"서울특별시 중랑구 동일로99길 47 , 3 (면목동,한신독서실)",(주)대교,02-491-9509,보습,summit중등수학,10,1개월 0일,"1,080","120,000",0,0,0,0,0,0,0,"120,000",6
우림보습학원,"서울특별시 동대문구 외대역동로 101 , 상가동 201호,202호 (이문동,중앙하이츠빌)",오경석,02-962-2558,보습,초등수학,8,1개월 0일,"1,260","120,000",0,0,0,0,0,0,0,"120,000",1
우림보습학원,"서울특별시 동대문구 외대역동로 101 , 상가동 201호,202호 (이문동,중앙하이츠빌)",오경석,02-962-2558,보습,중등수학,8,1개월 0일,"1,512","160,000",0,0,0,0,0,0,0,"160,000",1
우림보습학원,"서울특별시 동대문구 외대역동로 101 , 상가동 201호,202호 (이문동,중앙하이츠빌)",오경석,02-962-2558,보습,고등수학,8,1개월 0일,"1,512","200,000",0,0,0,0,0,0,0,"200,000",1
드림플러스학원,"서울특별시 중랑구 용마산로115길 108 , 이안빌딩 3층 (망우동,윤상빌딩)",(주)올림피아드교육,02-1899-0949,보습,원격초등수학A,1,1개월 0일,126,"20,000",0,0,0,0,0,0,0,"20,000",8
드림플러스학원,"서울특별시 중랑구 용마산로115길 108 , 이안빌딩 3층 (망우동,윤상빌딩)",(주)올림피아드교육,02-1899-0949,보습,원격초등수학B,1,1개월 0일,193,"30,000",0,0,0,0,0,0,0,"30,000",8
